phylum,class,order,family,genus,species,specificEpithet,sex,sampleSizeValue,inTextReference,publicationYear,fullReference,mass,mass - units,mass - method,mass - comments,mass - metadata comment,original mass,original mass - units,metabolic rate,metabolic rate - units,metabolic rate - method,metabolic rate - comments,metabolic rate - metadata comment,original metabolic rate,original metabolic rate - units,original respiratoryQuotient,original temperature,mass-specific metabolic rate,mass-specific metabolic rate - units,brain size,brain size - units,brain size - method,brain size - comments,brain size - metadata comment,original brain size,original brain size - units,observationID,file,line,modified
Chordata,Aves,Passeriformes,Corvidae,Corvus,Corvus cryptoleucus,cryptoleucus,,1,"Lasiewski & Dawson, 1967",1967,"Lasiewski, R. C., & Dawson, W. R. (1967). A re-examination of the relation between standard metabolic rate and body weight in birds.Â The Condor,Â 69(1), 13-23.",0.64,kg,"",,,0.64,kg,3.8282083333333334,W,standard metabolic rate,,,79,(O2) kcal/day,,,5.981575520833333,W/kg,,"",,"","",,"",doi-10.2307_1366368::7,../data/raw/metabolic rate/Aves/doi-10.2307_1366368.csv,14,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Corvidae,Corvus,Corvus corax,corax,,1,"Lasiewski & Dawson, 1967",1967,"Lasiewski, R. C., & Dawson, W. R. (1967). A re-examination of the relation between standard metabolic rate and body weight in birds.Â The Condor,Â 69(1), 13-23.",0.866,kg,"",,,0.866,kg,4.598695833333333,W,standard metabolic rate,,,94.9,(O2) kcal/day,,,5.310272324865281,W/kg,,"",,"","",,"",doi-10.2307_1366368::8,../data/raw/metabolic rate/Aves/doi-10.2307_1366368.csv,16,2021-03-01T06:56:08Z
Chordata,Aves,Galliformes,Phasianidae,Excalfactoria,Excalfactoria chinensis,chinensis,,1,"Lasiewski & Dawson, 1967",1967,"Lasiewski, R. C., & Dawson, W. R. (1967). A re-examination of the relation between standard metabolic rate and body weight in birds.Â The Condor,Â 69(1), 13-23.",0.0427,kg,"",,,0.0427,kg,0.29075,W,standard metabolic rate,,,6,(O2) kcal/day,,,6.809133489461359,W/kg,,"",,"","",,"",doi-10.2307_1366368::9,../data/raw/metabolic rate/Aves/doi-10.2307_1366368.csv,18,2021-03-01T06:56:08Z
Chordata,Aves,Galliformes,Odontophoridae,Colinus,Colinus virginianus,virginianus,,1,"Lasiewski & Dawson, 1967",1967,"Lasiewski, R. C., & Dawson, W. R. (1967). A re-examination of the relation between standard metabolic rate and body weight in birds.Â The Condor,Â 69(1), 13-23.",0.194,kg,"",,,0.194,kg,1.1145416666666665,W,standard metabolic rate,,,23,(O2) kcal/day,,,5.7450601374570445,W/kg,,"",,"","",,"",doi-10.2307_1366368::10,../data/raw/metabolic rate/Aves/doi-10.2307_1366368.csv,20,2021-03-01T06:56:08Z
Chordata,Aves,Columbiformes,Columbidae,Leptotila,Leptotila verreauxi,verreauxi,"",2,"Vleck & Vleck, 1979",1979,"Vleck, C. M., & Vleck, D. (1979). Metabolic rate in five tropical bird species. The Condor, 81(1), 89-91. doi:10.2307/1367864",0.131,kg,"",,,131,g,0.8867875000000001,W,standard metabolic rate,,,18.3,kcal/day,,30,6.769370229007634,W/kg,,"",,"","",,"",doi-10.2307_1367864::1,../data/raw/metabolic rate/Aves/doi-10.2307_1367864.csv,2,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Pipridae,Ceratopipra,Ceratopipra mentalis,mentalis,female,2,"Vleck & Vleck, 1979",1979,"Vleck, C. M., & Vleck, D. (1979). Metabolic rate in five tropical bird species. The Condor, 81(1), 89-91. doi:10.2307/1367864",0.0145,kg,"",,,14.5,g,0.29753416666666666,W,standard metabolic rate,,,6.14,kcal/day,,30,20.519597701149426,W/kg,,"",,"","",,"",doi-10.2307_1367864::2,../data/raw/metabolic rate/Aves/doi-10.2307_1367864.csv,4,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Pipridae,Manacus,Manacus vitellinus,vitellinus,male,2,"Vleck & Vleck, 1979",1979,"Vleck, C. M., & Vleck, D. (1979). Metabolic rate in five tropical bird species. The Condor, 81(1), 89-91. doi:10.2307/1367864",0.0182,kg,"",,,18.2,g,0.23647666666666667,W,standard metabolic rate,,,4.88,kcal/day,,30,12.993223443223444,W/kg,,"",,"","",,"",doi-10.2307_1367864::3,../data/raw/metabolic rate/Aves/doi-10.2307_1367864.csv,6,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Pipridae,Manacus,Manacus vitellinus,vitellinus,female,9,"Vleck & Vleck, 1979",1979,"Vleck, C. M., & Vleck, D. (1979). Metabolic rate in five tropical bird species. The Condor, 81(1), 89-91. doi:10.2307/1367864",0.015,kg,"",,,15,g,0.28638875,W,standard metabolic rate,,,5.91,kcal/day,,30,19.092583333333334,W/kg,,"",,"","",,"",doi-10.2307_1367864::4,../data/raw/metabolic rate/Aves/doi-10.2307_1367864.csv,8,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Furnariidade,Xiphorhynchus,Xiphorhynchus guttatus,guttatus,"",2,"Vleck & Vleck, 1979",1979,"Vleck, C. M., & Vleck, D. (1979). Metabolic rate in five tropical bird species. The Condor, 81(1), 89-91. doi:10.2307/1367864",0.045200000000000004,kg,"",,,45.2,g,0.44630125000000004,W,standard metabolic rate,,,9.21,kcal/day,,30,9.873921460176993,W/kg,,"",,"","",,"",doi-10.2307_1367864::5,../data/raw/metabolic rate/Aves/doi-10.2307_1367864.csv,10,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Thamnophilidae,Thamnophilus,Thamnophilus punctatus,punctatus,male,1,"Vleck & Vleck, 1979",1979,"Vleck, C. M., & Vleck, D. (1979). Metabolic rate in five tropical bird species. The Condor, 81(1), 89-91. doi:10.2307/1367864",0.021,kg,"",,,21,g,0.34163125,W,standard metabolic rate,,,7.05,kcal/day,,30,16.26815476190476,W/kg,,"",,"","",,"",doi-10.2307_1367864::6,../data/raw/metabolic rate/Aves/doi-10.2307_1367864.csv,12,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Estrildidae,Lonchura,Lonchura malacca,malacca,,3,"Hails, 1983",1983,"Hails, C. J. (1983). The metabolic rate of tropical birds. Condor, 61-65. doi:10.2307/1367889",0.011800000000000001,kg,"",,,11.8,g,0.14097222222222222,W,basal metabolic rate,,,12.18,kJ/day,,33,11.946798493408659,W/kg,,"",,"","",,"",doi-10.2307_1367889::1,../data/raw/metabolic rate/Aves/doi-10.2307_1367889.csv,2,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Estrildidae,Lonchura,Lonchura maja,maja,,3,"Hails, 1983",1983,"Hails, C. J. (1983). The metabolic rate of tropical birds. Condor, 61-65. doi:10.2307/1367889",0.0128,kg,"",,,12.8,g,0.15219907407407407,W,basal metabolic rate,,,13.15,kJ/day,,33,11.890552662037036,W/kg,,"",,"","",,"",doi-10.2307_1367889::2,../data/raw/metabolic rate/Aves/doi-10.2307_1367889.csv,4,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Passeridae,Passer,Passer montanus,montanus,,10,"Hails, 1983",1983,"Hails, C. J. (1983). The metabolic rate of tropical birds. Condor, 61-65. doi:10.2307/1367889",0.0175,kg,"",,,17.5,g,0.19768518518518516,W,basal metabolic rate,,,17.08,kJ/day,,33,11.296296296296294,W/kg,,"",,"","",,"",doi-10.2307_1367889::3,../data/raw/metabolic rate/Aves/doi-10.2307_1367889.csv,6,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus goiavier,goiavier,,9,"Hails, 1983",1983,"Hails, C. J. (1983). The metabolic rate of tropical birds. Condor, 61-65. doi:10.2307/1367889",0.0286,kg,"",,,28.6,g,0.2446759259259259,W,basal metabolic rate,,,21.14,kJ/day,,33,8.555102305102304,W/kg,,"",,"","",,"",doi-10.2307_1367889::4,../data/raw/metabolic rate/Aves/doi-10.2307_1367889.csv,8,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Nectariniidae,Arachnothera,Arachnothera longirostra,longirostra,,2,"Hails, 1983",1983,"Hails, C. J. (1983). The metabolic rate of tropical birds. Condor, 61-65. doi:10.2307/1367889",0.013000000000000001,kg,"",,,13,g,0.18854166666666664,W,basal metabolic rate,,,16.29,kJ/day,,33,14.503205128205126,W/kg,,"",,"","",,"",doi-10.2307_1367889::5,../data/raw/metabolic rate/Aves/doi-10.2307_1367889.csv,10,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Muscicapidae,Copsychus,Copsychus saularis,saularis,,4,"Hails, 1983",1983,"Hails, C. J. (1983). The metabolic rate of tropical birds. Condor, 61-65. doi:10.2307/1367889",0.0335,kg,"",,,33.5,g,0.23113425925925923,W,basal metabolic rate,,,19.97,kJ/day,,33,6.899530127142066,W/kg,,"",,"","",,"",doi-10.2307_1367889::6,../data/raw/metabolic rate/Aves/doi-10.2307_1367889.csv,12,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Pycnonotidae,Pycnonotus,Pycnonotus finlaysoni,finlaysoni,,3,"Hails, 1983",1983,"Hails, C. J. (1983). The metabolic rate of tropical birds. Condor, 61-65. doi:10.2307/1367889",0.0263,kg,"",,,26.3,g,0.22488425925925926,W,basal metabolic rate,,,19.43,kJ/day,,33,8.550732291226586,W/kg,,"",,"","",,"",doi-10.2307_1367889::7,../data/raw/metabolic rate/Aves/doi-10.2307_1367889.csv,14,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Pellorneidae,Malacopteron,Malacopteron cinereum,cinereum,,1,"Hails, 1983",1983,"Hails, C. J. (1983). The metabolic rate of tropical birds. Condor, 61-65. doi:10.2307/1367889",0.0158,kg,"",,,15.8,g,0.21122685185185183,W,basal metabolic rate,,,18.25,kJ/day,,33,13.368788091889355,W/kg,,"",,"","",,"",doi-10.2307_1367889::8,../data/raw/metabolic rate/Aves/doi-10.2307_1367889.csv,16,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Pycnonotidae,Alophoixus,Alophoixus bres,bres,,2,"Hails, 1983",1983,"Hails, C. J. (1983). The metabolic rate of tropical birds. Condor, 61-65. doi:10.2307/1367889",0.035,kg,"",,,35,g,0.35520833333333335,W,basal metabolic rate,,,30.69,kJ/day,,33,10.148809523809524,W/kg,,"",,"","",,"",doi-10.2307_1367889::9,../data/raw/metabolic rate/Aves/doi-10.2307_1367889.csv,18,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Nectariniidae,Arachnothera,Arachnothera flavigaster,flavigaster,,2,"Hails, 1983",1983,"Hails, C. J. (1983). The metabolic rate of tropical birds. Condor, 61-65. doi:10.2307/1367889",0.0363,kg,"",,,36.3,g,0.2986111111111111,W,basal metabolic rate,,,25.8,kJ/day,,33,8.22620140801959,W/kg,,"",,"","",,"",doi-10.2307_1367889::10,../data/raw/metabolic rate/Aves/doi-10.2307_1367889.csv,20,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Monarchidae,Hypothymis,Hypothymis azurea,azurea,,1,"Hails, 1983",1983,"Hails, C. J. (1983). The metabolic rate of tropical birds. Condor, 61-65. doi:10.2307/1367889",0.0108,kg,"",,,10.8,g,0.1388888888888889,W,basal metabolic rate,,,12,kJ/day,,33,12.860082304526745,W/kg,,"",,"","",,"",doi-10.2307_1367889::11,../data/raw/metabolic rate/Aves/doi-10.2307_1367889.csv,22,2021-03-01T06:56:08Z
Chordata,Aves,Cuculiformes,Chloropseidae,Chloropsis,Chloropsis sonnerati,sonnerati,,1,"Hails, 1983",1983,"Hails, C. J. (1983). The metabolic rate of tropical birds. Condor, 61-65. doi:10.2307/1367889",0.039700000000000006,kg,"",,,39.7,g,0.3784722222222222,W,basal metabolic rate,,,32.7,kJ/day,,33,9.533305345647914,W/kg,,"",,"","",,"",doi-10.2307_1367889::12,../data/raw/metabolic rate/Aves/doi-10.2307_1367889.csv,24,2021-03-01T06:56:08Z
Chordata,Aves,Cuculiformes,Cuculidae,Cacomantis,Cacomantis variolosus,variolosus,,1,"Hails, 1983",1983,"Hails, C. J. (1983). The metabolic rate of tropical birds. Condor, 61-65. doi:10.2307/1367889",0.0238,kg,"",,,23.8,g,0.12152777777777778,W,basal metabolic rate,,,10.5,kJ/day,,33,5.106209150326797,W/kg,,"",,"","",,"",doi-10.2307_1367889::13,../data/raw/metabolic rate/Aves/doi-10.2307_1367889.csv,26,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Laniidae,Lanius,Lanius cristatus,cristatus,,1,"Hails, 1983",1983,"Hails, C. J. (1983). The metabolic rate of tropical birds. Condor, 61-65. doi:10.2307/1367889",0.0268,kg,"",,,26.8,g,0.2523148148148148,W,basal metabolic rate,,,21.8,kJ/day,,33,9.414731896075178,W/kg,,"",,"","",,"",doi-10.2307_1367889::14,../data/raw/metabolic rate/Aves/doi-10.2307_1367889.csv,28,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Acrocephalidae,Acrocephalus,Acrocephalus arundinaceus,arundinaceus,,4,"Hails, 1983",1983,"Hails, C. J. (1983). The metabolic rate of tropical birds. Condor, 61-65. doi:10.2307/1367889",0.0269,kg,"",,,26.9,g,0.25578703703703703,W,basal metabolic rate,,,22.1,kJ/day,,33,9.50881178576346,W/kg,,"",,"","",,"",doi-10.2307_1367889::15,../data/raw/metabolic rate/Aves/doi-10.2307_1367889.csv,30,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Acrocephalidae,Acrocephalus,Acrocephalus bistrigiceps,bistrigiceps,,1,"Hails, 1983",1983,"Hails, C. J. (1983). The metabolic rate of tropical birds. Condor, 61-65. doi:10.2307/1367889",0.0219,kg,"",,,21.9,g,0.1284722222222222,W,basal metabolic rate,,,11.1,kJ/day,,33,5.866311516996448,W/kg,,"",,"","",,"",doi-10.2307_1367889::16,../data/raw/metabolic rate/Aves/doi-10.2307_1367889.csv,32,2021-03-01T06:56:08Z
Chordata,Aves,Passeriformes,Muscicapidae,Larvivora,Larvivora cyane,cyane,,3,"Hails, 1983",1983,"Hails, C. J. (1983). The metabolic rate of tropical birds. Condor, 61-65. doi:10.2307/1367889",0.0079,kg,"",,,7.9,g,0.1736111111111111,W,basal metabolic rate,,,15,kJ/day,,33,21.976090014064695,W/kg,,"",,"","",,"",doi-10.2307_1367889::17,../data/raw/metabolic rate/Aves/doi-10.2307_1367889.csv,34,2021-03-01T06:56:08Z
Chordata,Aves,Strigiformes,Strigidae,Otus,Otus scops,scops,,2,"Hails, 1983",1983,"Hails, C. J. (1983). The metabolic rate of tropical birds. Condor, 61-65. doi:10.2307/1367889",0.0134,kg,"",,,13.4,g,0.3541666666666667,W,basal metabolic rate,,,30.6,kJ/day,,33,26.430348258706466,W/kg,,"",,"","",,"",doi-10.2307_1367889::18,../data/raw/metabolic rate/Aves/doi-10.2307_1367889.csv,36,2021-03-01T06:56:08Z
Chordata,Aves,Piciformes,Picidae,Melanerpes,Melanerpes formicivorus,formicivorus,female,1,"Weathers, Koenig, & Stanback, 1990",1990,"Weathers, W. W., Koenig, W. D., & Stanback, M. T. (1990). Breeding energetics and thermal ecology of the acorn woodpecker in central coastal California. Condor, 341-359. doi:10.2307/1368232",0.07840000000000001,kg,"","",,78.4,g,2.8009259259259256,W,field metabolic rate,checked value correct,,242,kJ/day,,10.2,35.72609599395313,W/kg,,"",,"","",,"",doi-10.2307_1368232::1,../data/raw/metabolic rate/Aves/doi-10.2307_1368232.csv,2,2021-03-01T06:56:08Z
Chordata,Aves,Piciformes,Picidae,Melanerpes,Melanerpes formicivorus,formicivorus,male,1,"Weathers, Koenig, & Stanback, 1990",1990,"Weathers, W. W., Koenig, W. D., & Stanback, M. T. (1990). Breeding energetics and thermal ecology of the acorn woodpecker in central coastal California. Condor, 341-359. doi:10.2307/1368232",0.0867,kg,"","",,86.7,g,2.4074074074074074,W,field metabolic rate,checked value correct,,208,kJ/day,,9.8,27.767098124652907,W/kg,,"",,"","",,"",doi-10.2307_1368232::2,../data/raw/metabolic rate/Aves/doi-10.2307_1368232.csv,4,2021-03-01T06:56:08Z
Chordata,Aves,Piciformes,Picidae,Melanerpes,Melanerpes formicivorus,formicivorus,male,1,"Weathers, Koenig, & Stanback, 1990",1990,"Weathers, W. W., Koenig, W. D., & Stanback, M. T. (1990). Breeding energetics and thermal ecology of the acorn woodpecker in central coastal California. Condor, 341-359. doi:10.2307/1368232",0.0845,kg,"","",,84.5,g,2.060185185185185,W,field metabolic rate,valu corrected,,178,kJ/day,,20.2,24.38088976550515,W/kg,,"",,"","",,"",doi-10.2307_1368232::3,../data/raw/metabolic rate/Aves/doi-10.2307_1368232.csv,6,2021-03-01T06:56:08Z
Chordata,Aves,Piciformes,Picidae,Melanerpes,Melanerpes formicivorus,formicivorus,female,1,"Weathers, Koenig, & Stanback, 1990",1990,"Weathers, W. W., Koenig, W. D., & Stanback, M. T. (1990). Breeding energetics and thermal ecology of the acorn woodpecker in central coastal California. Condor, 341-359. doi:10.2307/1368232",0.07940000000000001,kg,"","",,79.4,g,1.7476851851851851,W,field metabolic rate,value corrected,,151,kJ/day,,22.4,22.011148428025,W/kg,,"",,"","",,"",doi-10.2307_1368232::4,../data/raw/metabolic rate/Aves/doi-10.2307_1368232.csv,8,2021-03-01T06:56:08Z
Chordata,Aves,Galliformes,Odontophoridae,Callipepla,Callipepla gambelii,gambelii,,1,"Goldstein & Nagy, 1985",1985,"Goldstein, D. L., & Nagy, K. A. (1985). Resource Utilization by Desert Quail: Time and Energy, Food and Water. Ecology, 66(2), 378-387. doi:10.2307/1940387",0.145,kg,"",,,145,g,0.5361111111111111,W,field metabolic rate,,,1.93,kJ/h,,40.5,3.697318007662835,W/kg,,"",,"","",,"",doi-10.2307_1940387::1,../data/raw/metabolic rate/Aves/doi-10.2307_1940387.csv,2,2021-03-01T06:56:08Z
Chordata,Aves,Galliformes,Odontophoridae,Callipepla,Callipepla gambelii,gambelii,,1,"Goldstein & Nagy, 1985",1985,"Goldstein, D. L., & Nagy, K. A. (1985). Resource Utilization by Desert Quail: Time and Energy, Food and Water. Ecology, 66(2), 378-387. doi:10.2307/1940387",0.145,kg,"",,,145,g,0.7333333333333334,W,field metabolic rate,,,2.64,kJ/h,,40.5,5.057471264367816,W/kg,,"",,"","",,"",doi-10.2307_1940387::2,../data/raw/metabolic rate/Aves/doi-10.2307_1940387.csv,4,2021-03-01T06:56:08Z
Chordata,Aves,Procellariiformes,Procellariidae,Ardenna,Ardenna pacificus,pacificus,,1,"Pettit, Ellis, & Whittow, 1985",1985,"Pettit, T. N., Ellis, H. I., & Whittow, G. C. (1985). Basal metabolic rate in tropical seabirds. The Auk, 102(1), 172-174. doi:10.2307/4086838",0.33780000000000004,kg,"",,,337.8,g,1.5013333333333334,W,basal metabolic rate,,,0.8,(O2) cm3/g/h,,28.9,4.444444444444445,W/kg,,"",,"","",,"",doi-10.2307_4086838::1,../data/raw/metabolic rate/Aves/doi-10.2307_4086838.csv,2,2021-03-01T06:56:08Z
Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Puffinus nativitatis,nativitatis,,1,"Pettit, Ellis, & Whittow, 1985",1985,"Pettit, T. N., Ellis, H. I., & Whittow, G. C. (1985). Basal metabolic rate in tropical seabirds. The Auk, 102(1), 172-174. doi:10.2307/4086838",0.30760000000000004,kg,"",,,307.6,g,1.4867333333333332,W,basal metabolic rate,,,0.87,(O2) cm3/g/h,,28.4,4.833333333333333,W/kg,,"",,"","",,"",doi-10.2307_4086838::2,../data/raw/metabolic rate/Aves/doi-10.2307_4086838.csv,4,2021-03-01T06:56:08Z
Chordata,Aves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma hypoleuca,hypoleuca,,1,"Pettit, Ellis, & Whittow, 1985",1985,"Pettit, T. N., Ellis, H. I., & Whittow, G. C. (1985). Basal metabolic rate in tropical seabirds. The Auk, 102(1), 172-174. doi:10.2307/4086838",0.16740000000000002,kg,"",,,167.4,g,0.8462999999999999,W,basal metabolic rate,,,0.91,(O2) cm3/g/h,,24.7,5.055555555555555,W/kg,,"",,"","",,"",doi-10.2307_4086838::3,../data/raw/metabolic rate/Aves/doi-10.2307_4086838.csv,6,2021-03-01T06:56:08Z
Chordata,Aves,Procellariiformes,Procellariidae,Bulweria,Bulweria bulwerii,bulwerii,,1,"Pettit, Ellis, & Whittow, 1985",1985,"Pettit, T. N., Ellis, H. I., & Whittow, G. C. (1985). Basal metabolic rate in tropical seabirds. The Auk, 102(1), 172-174. doi:10.2307/4086838",0.08700000000000001,kg,"",,,87,g,0.5123333333333334,W,basal metabolic rate,,,1.06,(O2) cm3/g/h,,28.7,5.88888888888889,W/kg,,"",,"","",,"",doi-10.2307_4086838::4,../data/raw/metabolic rate/Aves/doi-10.2307_4086838.csv,8,2021-03-01T06:56:08Z
Chordata,Aves,Phaethontiformes,Phaethontidae,Phaethon,Phaethon rubricauda,rubricauda,,1,"Pettit, Ellis, & Whittow, 1985",1985,"Pettit, T. N., Ellis, H. I., & Whittow, G. C. (1985). Basal metabolic rate in tropical seabirds. The Auk, 102(1), 172-174. doi:10.2307/4086838",0.5932000000000001,kg,"",,,593.2,g,3.361466666666667,W,basal metabolic rate,,,1.02,(O2) cm3/g/h,,29.5,5.666666666666667,W/kg,,"",,"","",,"",doi-10.2307_4086838::5,../data/raw/metabolic rate/Aves/doi-10.2307_4086838.csv,10,2021-03-01T06:56:08Z
Chordata,Aves,Charadriiformes,Laridae,Onychoprion,Onychoprion lunatus,lunatus,,1,"Pettit, Ellis, & Whittow, 1985",1985,"Pettit, T. N., Ellis, H. I., & Whittow, G. C. (1985). Basal metabolic rate in tropical seabirds. The Auk, 102(1), 172-174. doi:10.2307/4086838",0.13169999999999998,kg,"",,,131.7,g,0.7097166666666666,W,basal metabolic rate,,,0.97,(O2) cm3/g/h,,29.1,5.388888888888888,W/kg,,"",,"","",,"",doi-10.2307_4086838::6,../data/raw/metabolic rate/Aves/doi-10.2307_4086838.csv,12,2021-03-01T06:56:08Z
Chordata,Aves,Charadriiformes,Laridae,Gygis,Gygis alba,alba,,1,"Pettit, Ellis, & Whittow, 1985",1985,"Pettit, T. N., Ellis, H. I., & Whittow, G. C. (1985). Basal metabolic rate in tropical seabirds. The Auk, 102(1), 172-174. doi:10.2307/4086838",0.09809999999999999,kg,"",,,98.1,g,0.82295,W,basal metabolic rate,,,1.51,(O2) cm3/g/h,,29.1,8.38888888888889,W/kg,,"",,"","",,"",doi-10.2307_4086838::7,../data/raw/metabolic rate/Aves/doi-10.2307_4086838.csv,14,2021-03-01T06:56:08Z
Chordata,Aves,Charadriiformes,Laridae,Anous,Anous minutus,minutus,,1,"Pettit, Ellis, & Whittow, 1985",1985,"Pettit, T. N., Ellis, H. I., & Whittow, G. C. (1985). Basal metabolic rate in tropical seabirds. The Auk, 102(1), 172-174. doi:10.2307/4086838",0.0902,kg,"",,,90.2,g,0.6414222222222223,W,basal metabolic rate,,,1.28,(O2) cm3/g/h,,28.8,7.111111111111112,W/kg,,"",,"","",,"",doi-10.2307_4086838::8,../data/raw/metabolic rate/Aves/doi-10.2307_4086838.csv,16,2021-03-01T06:56:08Z
Chordata,Aves,Apodiformes,Trochilidae,Ocreatus,Ocreatus underwoodii,underwoodii,"",1,"KrÃ¼ger, Prinzinger, & Schuchmann, 1982",1982,"KrÃ¼ger, K., Prinzinger, R., & Schuchmann, K. L. (1982). Torpor and metabolism in hummingbirds. Comparative Biochemistry and Physiology Part A: Physiology, 73(4), 679-689.",0.0027,kg,"",sample size not provided ,,2.7,g,0.36975,W,basal metabolic rate,"",,493,J/g/h,,25,136.94444444444446,W/kg,,"",,"","",,"","Kruger, Prinzinger, & Schuchmann, 1982::1","../data/raw/metabolic rate/Aves/Kruger, Prinzinger, & Schuchmann, 1982.csv",2,2021-03-01T06:56:04Z
Chordata,Aves,Apodiformes,Trochilidae,Chlorostilbon,Chlorostilbon mellisugus,mellisugus,male,1,"KrÃ¼ger, Prinzinger, & Schuchmann, 1982",1982,"KrÃ¼ger, K., Prinzinger, R., & Schuchmann, K. L. (1982). Torpor and metabolism in hummingbirds. Comparative Biochemistry and Physiology Part A: Physiology, 73(4), 679-689.",0.0029,kg,"","",,2.9,g,0.3447777777777778,W,basal metabolic rate,"",,428,J/g/h,,25,118.8888888888889,W/kg,,"",,"","",,"","Kruger, Prinzinger, & Schuchmann, 1982::2","../data/raw/metabolic rate/Aves/Kruger, Prinzinger, & Schuchmann, 1982.csv",4,2021-03-01T06:56:04Z
